datetime,open,high,low,close,volume
2025-07-03 17:30:00,2572.77,2576.5,2572.55,2575.61,2532.7
2025-07-03 17:45:00,2575.61,2579.3,2575.61,2577.41,2813.5631
2025-07-03 18:00:00,2577.41,2585.55,2574.29,2578.3,3638.0826
2025-07-03 18:15:00,2578.3,2587.58,2575.11,2586.16,2786.9732
2025-07-03 18:30:00,2586.16,2586.38,2580.64,2585.66,2871.2881
2025-07-03 18:45:00,2585.65,2585.79,2579.99,2585.49,2989.5772
2025-07-03 19:00:00,2585.5,2592.43,2584.92,2590.29,3475.4827
2025-07-03 19:15:00,2590.3,2592.31,2588.66,2588.66,1983.2759
2025-07-03 19:30:00,2588.66,2588.74,2582.21,2586.13,2050.1799
2025-07-03 19:45:00,2586.12,2587.76,2583.93,2586.02,1695.8634
2025-07-03 20:00:00,2586.02,2593.84,2585.69,2590.18,1925.0917
2025-07-03 20:15:00,2590.18,2596.84,2588.49,2594.86,2173.6377
2025-07-03 20:30:00,2594.85,2598.0,2592.5,2597.18,1752.8402
2025-07-03 20:45:00,2597.17,2599.2,2595.54,2599.19,1859.5387
2025-07-03 21:00:00,2599.2,2603.6,2593.45,2595.73,6326.0253
2025-07-03 21:15:00,2595.73,2597.36,2591.54,2594.51,1667.565
2025-07-03 21:30:00,2594.51,2595.39,2589.53,2592.42,1399.3847
2025-07-03 21:45:00,2592.42,2596.71,2590.64,2595.52,1771.1368
2025-07-03 22:00:00,2595.52,2601.66,2594.02,2594.5,4854.9738
2025-07-03 22:15:00,2594.51,2596.81,2590.37,2591.31,2420.0266
2025-07-03 22:30:00,2591.31,2595.81,2590.87,2594.58,1064.0265
2025-07-03 22:45:00,2594.57,2594.91,2591.49,2593.68,1176.8278
2025-07-03 23:00:00,2593.69,2598.18,2590.99,2592.71,2533.1888
2025-07-03 23:15:00,2592.71,2592.97,2586.66,2588.5,1902.7568
2025-07-03 23:30:00,2588.49,2589.57,2585.72,2589.19,1456.362
2025-07-03 23:45:00,2589.19,2591.48,2588.54,2591.25,1162.5071
2025-07-04 00:00:00,2591.26,2594.39,2589.57,2592.89,1782.5752
2025-07-04 00:15:00,2592.89,2595.36,2588.43,2590.67,2008.5858
2025-07-04 00:30:00,2590.68,2598.56,2590.67,2595.94,1820.4291
2025-07-04 00:45:00,2595.93,2598.44,2581.51,2588.53,4802.9471
2025-07-04 01:00:00,2588.53,2597.02,2588.0,2595.35,2010.5359
2025-07-04 01:15:00,2595.34,2603.17,2594.29,2596.25,2742.1675
2025-07-04 01:30:00,2596.26,2597.62,2587.43,2588.63,2032.2237
2025-07-04 01:45:00,2588.63,2592.18,2587.9,2590.09,1051.7282
2025-07-04 02:00:00,2590.09,2592.0,2586.0,2589.19,2120.6968
2025-07-04 02:15:00,2589.19,2591.13,2584.02,2588.55,2286.8451
2025-07-04 02:30:00,2588.56,2588.78,2572.23,2573.93,4935.9977
2025-07-04 02:45:00,2573.94,2578.32,2571.56,2575.18,3305.8395
2025-07-04 03:00:00,2575.18,2579.99,2571.91,2578.0,2706.6577
2025-07-04 03:15:00,2578.0,2585.14,2577.43,2584.84,2631.5586
2025-07-04 03:30:00,2584.84,2585.05,2580.62,2583.86,1335.1453
2025-07-04 03:45:00,2583.87,2584.13,2577.08,2577.93,1477.5506
2025-07-04 04:00:00,2577.93,2581.57,2577.93,2580.99,1485.3283
2025-07-04 04:15:00,2580.99,2584.64,2577.87,2579.63,2263.2063
2025-07-04 04:30:00,2579.63,2579.63,2573.18,2574.37,2261.2377
2025-07-04 04:45:00,2574.37,2575.27,2569.3,2570.31,4406.492
2025-07-04 05:00:00,2570.31,2578.46,2569.87,2576.27,2828.2631
2025-07-04 05:15:00,2576.26,2578.6,2570.37,2576.0,2156.3704
2025-07-04 05:30:00,2575.99,2581.28,2575.77,2577.22,2434.2297
2025-07-04 05:45:00,2577.22,2577.93,2564.0,2568.86,4185.7029
2025-07-04 06:00:00,2568.85,2570.18,2550.0,2555.44,12094.6812
2025-07-04 06:15:00,2555.43,2557.5,2548.13,2554.59,7425.2567
2025-07-04 06:30:00,2554.59,2560.02,2554.16,2559.49,3551.5106
2025-07-04 06:45:00,2559.5,2562.92,2556.75,2558.75,3202.6612
2025-07-04 07:00:00,2558.75,2564.93,2552.38,2552.93,3851.2617
2025-07-04 07:15:00,2552.94,2554.72,2543.83,2546.67,7125.0955
2025-07-04 07:30:00,2546.67,2549.93,2543.89,2547.13,4046.1301
2025-07-04 07:45:00,2547.14,2548.3,2530.3,2534.9,15378.0083
2025-07-04 08:00:00,2534.9,2537.98,2527.37,2530.51,5563.9567
2025-07-04 08:15:00,2530.5,2546.37,2527.81,2544.97,8682.7938
2025-07-04 08:30:00,2544.98,2553.88,2541.79,2553.84,5672.6498
2025-07-04 08:45:00,2553.84,2554.08,2545.25,2547.0,3214.6079
2025-07-04 09:00:00,2547.0,2550.77,2546.49,2549.28,2272.1196
2025-07-04 09:15:00,2549.29,2558.66,2546.49,2556.73,3686.9709
2025-07-04 09:30:00,2556.73,2557.23,2552.51,2556.14,3731.5056
2025-07-04 09:45:00,2556.15,2556.15,2549.72,2551.47,2071.7454
2025-07-04 10:00:00,2551.47,2555.59,2551.47,2551.85,1962.3552
2025-07-04 10:15:00,2551.86,2553.08,2547.82,2549.98,1374.6822
2025-07-04 10:30:00,2549.97,2553.8,2547.99,2549.67,1856.0646
2025-07-04 10:45:00,2549.67,2551.76,2545.15,2548.12,1693.5168
2025-07-04 11:00:00,2548.12,2555.0,2547.49,2552.18,1926.03
2025-07-04 11:15:00,2552.18,2556.59,2548.8,2555.01,1542.9319
2025-07-04 11:30:00,2555.02,2555.67,2551.14,2553.18,1514.059
2025-07-04 11:45:00,2553.18,2554.5,2547.76,2549.21,1340.8745
2025-07-04 12:00:00,2549.2,2551.64,2545.86,2549.5,1385.5656
2025-07-04 12:15:00,2549.51,2554.0,2547.5,2552.9,985.3093
2025-07-04 12:30:00,2552.9,2552.9,2548.5,2548.5,971.9786
2025-07-04 12:45:00,2548.5,2550.26,2543.1,2548.12,2506.846
2025-07-04 13:00:00,2548.11,2555.96,2539.15,2540.58,10082.7171
2025-07-04 13:15:00,2540.57,2541.4,2534.18,2536.25,5126.3807
2025-07-04 13:30:00,2536.25,2539.36,2531.0,2532.0,5384.106
2025-07-04 13:45:00,2531.98,2535.36,2522.14,2525.85,12353.7564
2025-07-04 14:00:00,2525.85,2528.8,2510.52,2514.29,11920.6182
2025-07-04 14:15:00,2514.29,2518.0,2498.36,2517.8,19417.1195
2025-07-04 14:30:00,2517.77,2522.9,2510.19,2521.64,7969.0473
2025-07-04 14:45:00,2521.65,2521.65,2514.46,2516.85,4494.0498
2025-07-04 15:00:00,2516.84,2518.47,2507.01,2507.35,4983.6043
2025-07-04 15:15:00,2507.36,2510.95,2499.0,2508.5,12796.3036
2025-07-04 15:30:00,2508.49,2509.13,2499.03,2501.9,8272.6496
2025-07-04 15:45:00,2501.9,2504.89,2498.98,2500.52,8108.4449
2025-07-04 16:00:00,2500.52,2503.5,2481.87,2484.75,21613.9133
2025-07-04 16:15:00,2484.75,2488.28,2474.56,2483.82,16660.1211
2025-07-04 16:30:00,2483.82,2490.71,2477.18,2482.91,10058.897
2025-07-04 16:45:00,2482.9,2488.0,2482.23,2487.51,6826.9969
2025-07-04 17:00:00,2487.51,2497.3,2486.42,2488.66,8352.4074
2025-07-04 17:15:00,2488.65,2493.02,2488.55,2490.95,5992.4173
2025-07-04 17:30:00,2490.96,2497.65,2488.92,2493.54,6302.8976
2025-07-04 17:45:00,2493.54,2497.5,2491.92,2496.56,5406.6316
2025-07-04 18:00:00,2496.56,2496.56,2487.33,2487.91,5778.8105
2025-07-04 18:15:00,2487.9,2488.3,2480.0,2482.59,6972.6892
2025-07-04 18:30:00,2482.6,2491.03,2482.6,2488.64,5307.6263
2025-07-04 18:45:00,2488.64,2491.0,2483.75,2484.28,5143.114
2025-07-04 19:00:00,2484.28,2488.04,2482.56,2487.7,5142.1526
2025-07-04 19:15:00,2487.71,2490.0,2474.24,2474.67,14941.4002
2025-07-04 19:30:00,2474.67,2484.79,2474.67,2484.32,4955.4517
2025-07-04 19:45:00,2484.33,2484.87,2480.23,2482.58,1340.9951
2025-07-04 20:00:00,2482.57,2490.04,2481.21,2490.04,1989.3309
2025-07-04 20:15:00,2490.03,2494.04,2488.29,2492.03,2371.2917
2025-07-04 20:30:00,2492.03,2496.23,2491.67,2493.68,2501.6701
2025-07-04 20:45:00,2493.68,2494.57,2489.79,2490.29,1401.5371
2025-07-04 21:00:00,2490.29,2492.77,2489.73,2490.25,1461.4643
2025-07-04 21:15:00,2490.25,2494.09,2489.72,2492.83,1407.1947
2025-07-04 21:30:00,2492.83,2492.83,2487.16,2492.21,1728.5357
2025-07-04 21:45:00,2492.21,2497.12,2491.3,2496.9,2199.7877
2025-07-04 22:00:00,2496.9,2506.38,2495.04,2503.38,4007.4817
2025-07-04 22:15:00,2503.37,2516.0,2501.9,2511.46,5171.2669
2025-07-04 22:30:00,2511.46,2519.43,2511.0,2517.63,4006.4089
2025-07-04 22:45:00,2517.62,2520.85,2515.19,2520.39,2233.6211
2025-07-04 23:00:00,2520.39,2520.51,2514.0,2515.79,3727.272
2025-07-04 23:15:00,2515.78,2515.78,2510.6,2511.95,1457.8352
2025-07-04 23:30:00,2511.94,2512.99,2504.23,2505.69,2473.3508
2025-07-04 23:45:00,2505.69,2509.17,2504.98,2508.04,1046.1691
2025-07-05 00:00:00,2508.04,2514.5,2506.95,2514.5,1665.5357
2025-07-05 00:15:00,2514.5,2517.07,2513.1,2515.01,1397.8414
2025-07-05 00:30:00,2515.01,2518.79,2512.51,2516.86,1478.3725
2025-07-05 00:45:00,2516.87,2518.0,2514.35,2516.76,1055.2984
2025-07-05 01:00:00,2516.77,2516.77,2510.22,2510.57,1182.7216
2025-07-05 01:15:00,2510.57,2511.31,2506.78,2509.81,1787.7582
2025-07-05 01:30:00,2509.81,2515.88,2508.51,2513.32,1706.7921
2025-07-05 01:45:00,2513.32,2514.86,2510.47,2514.18,915.8035
2025-07-05 02:00:00,2514.19,2514.44,2510.55,2511.58,1149.1352
2025-07-05 02:15:00,2511.59,2514.5,2507.15,2507.54,635.6248
2025-07-05 02:30:00,2507.55,2513.99,2498.63,2513.69,3104.6926
2025-07-05 02:45:00,2513.69,2519.05,2513.41,2518.79,1748.2186
2025-07-05 03:00:00,2518.8,2524.92,2518.6,2519.01,2599.3919
2025-07-05 03:15:00,2519.01,2521.38,2518.37,2521.27,1095.7436
2025-07-05 03:30:00,2521.27,2523.96,2516.53,2516.96,2212.0547
2025-07-05 03:45:00,2516.97,2519.96,2515.84,2518.24,1799.4395
2025-07-05 04:00:00,2518.24,2518.87,2512.63,2515.3,1661.2928
2025-07-05 04:15:00,2515.3,2524.89,2514.58,2524.89,1309.8193
2025-07-05 04:30:00,2524.88,2525.6,2520.0,2520.95,903.1264
2025-07-05 04:45:00,2520.95,2521.38,2516.25,2516.25,1032.4842
2025-07-05 05:00:00,2516.26,2516.4,2513.19,2515.88,904.1008
2025-07-05 05:15:00,2515.87,2520.19,2513.21,2520.19,725.8118
2025-07-05 05:30:00,2520.18,2520.18,2515.83,2517.35,680.6825
2025-07-05 05:45:00,2517.35,2521.0,2517.35,2519.57,622.6524
2025-07-05 06:00:00,2519.58,2519.99,2517.01,2518.62,747.0846
2025-07-05 06:15:00,2518.62,2527.42,2517.01,2525.1,2463.5374
2025-07-05 06:30:00,2525.11,2526.81,2521.89,2522.78,1293.0477
2025-07-05 06:45:00,2522.78,2528.6,2522.78,2527.33,1607.5202
2025-07-05 07:00:00,2527.33,2529.81,2524.33,2525.51,1594.9165
2025-07-05 07:15:00,2525.5,2527.52,2523.99,2525.95,803.2371
2025-07-05 07:30:00,2525.95,2525.95,2521.64,2522.38,1244.8243
2025-07-05 07:45:00,2522.38,2522.48,2519.3,2521.31,1065.3384
2025-07-05 08:00:00,2521.32,2524.27,2519.85,2524.27,1215.5599
2025-07-05 08:15:00,2524.27,2525.0,2519.87,2519.87,1054.6476
2025-07-05 08:30:00,2519.88,2520.64,2513.07,2514.43,1930.3056
2025-07-05 08:45:00,2514.43,2517.03,2509.84,2516.09,1948.7703
2025-07-05 09:00:00,2516.1,2516.47,2511.55,2511.93,1036.9336
2025-07-05 09:15:00,2511.93,2512.71,2508.83,2512.15,1271.1764
2025-07-05 09:30:00,2512.15,2515.63,2510.6,2513.62,1277.0538
2025-07-05 09:45:00,2513.62,2522.64,2513.61,2521.63,2023.953
2025-07-05 10:00:00,2521.63,2523.1,2518.33,2519.61,1558.0564
2025-07-05 10:15:00,2519.62,2521.2,2517.97,2520.37,1874.5799
2025-07-05 10:30:00,2520.37,2522.0,2519.12,2520.07,1077.0888
2025-07-05 10:45:00,2520.08,2522.95,2518.0,2518.34,1430.3545
2025-07-05 11:00:00,2518.34,2522.27,2518.34,2521.71,875.011
2025-07-05 11:15:00,2521.72,2524.65,2521.15,2523.49,1032.9559
2025-07-05 11:30:00,2523.49,2526.45,2523.49,2523.7,1875.6949
2025-07-05 11:45:00,2523.7,2524.4,2517.85,2518.11,1475.5314
2025-07-05 12:00:00,2518.11,2519.13,2512.9,2515.93,1809.4369
2025-07-05 12:15:00,2515.92,2516.85,2512.0,2513.47,1036.4037
2025-07-05 12:30:00,2513.46,2516.07,2510.72,2515.34,1139.5057
2025-07-05 12:45:00,2515.34,2518.28,2514.22,2518.27,790.6522
2025-07-05 13:00:00,2518.28,2519.88,2516.62,2518.0,1275.8329
