datetime,open,high,low,close,volume
2025-07-03 20:00:00,2.2718,2.28,2.2534,2.2569,8656608.9
2025-07-04 00:00:00,2.2569,2.2678,2.2399,2.2484,9439380.4
2025-07-04 04:00:00,2.2484,2.2515,2.2159,2.2209,16848591.7
2025-07-04 08:00:00,2.2209,2.2403,2.2077,2.2384,10116217.4
2025-07-04 12:00:00,2.2385,2.2433,2.2032,2.2146,18131551.8
2025-07-04 16:00:00,2.2146,2.2252,2.196,2.2104,12752329.8
2025-07-04 20:00:00,2.2103,2.2288,2.2079,2.2205,5001128.0
2025-07-05 00:00:00,2.2205,2.2275,2.2097,2.2256,3994534.3
2025-07-05 04:00:00,2.2257,2.2339,2.2176,2.2248,5586910.6
2025-07-05 08:00:00,2.2248,2.2266,2.2113,2.2217,4976670.5
2025-07-05 12:00:00,2.2217,2.2309,2.2147,2.2228,4979729.3
2025-07-05 16:00:00,2.2228,2.2249,2.2014,2.2146,7614073.6
2025-07-05 20:00:00,2.2147,2.2196,2.2074,2.2178,6906472.0
2025-07-06 00:00:00,2.2177,2.2224,2.2086,2.2165,3349853.0
2025-07-06 04:00:00,2.2164,2.235,2.2162,2.2276,6335299.5
2025-07-06 08:00:00,2.2276,2.2849,2.2266,2.2617,31788760.0
2025-07-06 12:00:00,2.2617,2.29,2.2608,2.277,23281262.8
2025-07-06 16:00:00,2.277,2.2827,2.2462,2.2647,14458428.1
2025-07-06 20:00:00,2.2646,2.289,2.2632,2.2709,12894524.1
2025-07-07 00:00:00,2.2709,2.279,2.2571,2.2703,7511697.1
2025-07-07 04:00:00,2.2704,2.275,2.2552,2.2724,11403752.7
2025-07-07 08:00:00,2.2723,2.2978,2.2681,2.2829,18956360.8
2025-07-07 12:00:00,2.2828,2.3497,2.2711,2.3389,68971045.9
2025-07-07 16:00:00,2.3388,2.3537,2.281,2.2993,49068870.6
2025-07-07 20:00:00,2.2993,2.2993,2.2591,2.2708,20405723.6
2025-07-08 00:00:00,2.2707,2.2733,2.2485,2.2629,19717792.4
2025-07-08 04:00:00,2.2628,2.2764,2.2568,2.2753,16972004.2
2025-07-08 08:00:00,2.2753,2.3009,2.2729,2.2934,18885230.9
2025-07-08 12:00:00,2.2935,2.3048,2.278,2.2862,19619186.0
2025-07-08 16:00:00,2.2863,2.3223,2.283,2.3214,19315069.1
2025-07-08 20:00:00,2.3214,2.3219,2.2966,2.3108,11946726.0
2025-07-09 00:00:00,2.3109,2.3188,2.2975,2.3033,12349411.6
2025-07-09 04:00:00,2.3034,2.3377,2.3018,2.3316,18121815.1
2025-07-09 08:00:00,2.3315,2.3884,2.3302,2.3815,37034529.9
2025-07-09 12:00:00,2.3814,2.4039,2.3516,2.3818,52673357.6
2025-07-09 16:00:00,2.3818,2.4288,2.375,2.421,34139798.3
2025-07-09 20:00:00,2.4211,2.4222,2.3836,2.4038,27199487.3
2025-07-10 00:00:00,2.4038,2.4371,2.3931,2.4203,20584557.5
2025-07-10 04:00:00,2.4202,2.4425,2.4109,2.437,22593576.0
