datetime,open,high,low,close,volume
2025-01-01 00:00:00,29.2148,30,28.6,29.6438,622545.843288
2025-01-02 00:00:00,29.6438,31.6499,29.6438,31.2176,1041624.114394
2025-01-03 00:00:00,31.2176,34.89,30.5,34.02,1474698.749342
2025-01-04 00:00:00,34.02,36,33.75,35.5741,1665476.252949
2025-01-05 00:00:00,35.5741,35.7,33.76,34.9766,864223.916959
2025-01-06 00:00:00,34.9766,35.5,33.1001,34.876,1812573.83698
2025-01-07 00:00:00,34.876,35.4,31.57,32.0569,1048256.200909
2025-01-08 00:00:00,32.0569,34.25,30.5,31.9331,1051480.130142
2025-01-09 00:00:00,31.9331,32.45,29.5728,30.2223,1003980.524429
2025-01-10 00:00:00,30.2223,31.7999,29.8346,31.2019,601486.809709
2025-01-11 00:00:00,31.2019,32.5,30.7001,31.9186,533792.706156
2025-01-12 00:00:00,31.9186,32.441,31,31.4991,553695.64575
2025-01-13 00:00:00,31.4991,31.9636,29.5,31.698,764270.276957
2025-01-14 00:00:00,31.698,33.85,31.0115,33.2508,856932.174335
2025-01-15 00:00:00,33.2508,35.3,32,35.0133,1160633.240296
2025-01-16 00:00:00,35.0133,35.7169,33.8001,34.7627,1341471.764749
2025-01-17 00:00:00,34.7627,39,34.5031,38.4548,2405588.465674
2025-01-18 00:00:00,38.4548,39.45,35.1901,36.9855,1940457.206704
2025-01-19 00:00:00,36.9855,38.5,34.0002,35.3784,3077340.486948
2025-01-20 00:00:00,35.3784,37.3,34,34.5964,2264601.432977
2025-01-21 00:00:00,34.5964,38,32,35,2123461.121262
2025-01-22 00:00:00,35,35.7381,33.3833,34.063,1118191.251562
2025-01-23 00:00:00,34.063,34.1501,32,33.0064,1131105.012806
2025-01-24 00:00:00,33.0064,33.75,31.9303,32.9151,730038.248011
2025-01-25 00:00:00,32.9151,33.8,32.2,33.0101,591344.331507
2025-01-26 00:00:00,33.0101,34,31.6706,31.9118,511237.763332
2025-01-27 00:00:00,31.9118,32.0237,29.4334,31.579,1413904.803255
2025-01-28 00:00:00,31.579,31.9793,29.51,29.7039,732952.598159
2025-01-29 00:00:00,29.7039,31,29.5,30.1322,675156.078812
2025-01-30 00:00:00,30.1322,31.32,29.9001,30.5,477396.428327
2025-01-31 00:00:00,30.5,31.2712,29.68,30.1849,664064.46312
2025-02-01 00:00:00,30.1849,30.4838,28,28.2056,661651.045224
2025-02-02 00:00:00,28.2056,29.0902,24.0785,25.3705,1638275.675888
2025-02-03 00:00:00,25.3705,27.5,20,26.8078,3004425.844834
2025-02-04 00:00:00,26.8078,27.2697,23.8,24.8488,951193.046264
2025-02-05 00:00:00,24.8488,24.96,23.49,23.6577,634869.745104
2025-02-06 00:00:00,23.6577,24.5,22.5,22.9836,698951.590539
2025-02-07 00:00:00,22.9836,24.1325,22.2544,22.737,628231.515144
2025-02-08 00:00:00,22.737,23.6398,22.6001,23.4891,482731.531669
2025-02-09 00:00:00,23.4891,24,22.25,23.0716,555344.603618
2025-02-10 00:00:00,23.0716,23.5,22.4006,23.2167,451390.096818
2025-02-11 00:00:00,23.2167,24.9,22.839,23.2972,581090.592936
2025-02-12 00:00:00,23.2972,24.4248,22.7136,23.9143,491527.502867
2025-02-13 00:00:00,23.9143,24.4408,23.1,23.7568,368239.952819
2025-02-14 00:00:00,23.7568,25.8998,23.6,24.8521,756489.342751
2025-02-15 00:00:00,24.8521,25.7461,24.4809,24.749,479849.203597
