datetime,open,high,low,close,volume
2025-07-03 17:30:00,151.1,151.65,151.08,151.63,19094.218
2025-07-03 17:45:00,151.63,151.67,151.43,151.52,18161.84
2025-07-03 18:00:00,151.53,151.88,151.1,151.3,19440.223
2025-07-03 18:15:00,151.29,151.54,150.66,151.54,21278.294
2025-07-03 18:30:00,151.54,151.7,151.27,151.62,15985.971
2025-07-03 18:45:00,151.61,151.78,151.46,151.74,9960.157
2025-07-03 19:00:00,151.74,152.04,151.62,151.63,18880.871
2025-07-03 19:15:00,151.63,151.94,151.6,151.84,11839.601
2025-07-03 19:30:00,151.83,151.86,151.44,151.8,12341.243
2025-07-03 19:45:00,151.79,151.93,151.65,151.81,7515.947
2025-07-03 20:00:00,151.81,152.29,151.81,152.11,10444.625
2025-07-03 20:15:00,152.12,152.52,152.03,152.48,13005.396
2025-07-03 20:30:00,152.48,152.65,152.28,152.62,11927.764
2025-07-03 20:45:00,152.63,152.82,152.32,152.82,20006.466
2025-07-03 21:00:00,152.82,153.18,152.54,152.86,34588.207
2025-07-03 21:15:00,152.86,153.08,152.72,152.9,16347.197
2025-07-03 21:30:00,152.91,152.91,152.53,152.7,16101.484
2025-07-03 21:45:00,152.7,153.08,152.63,153.05,8113.137
2025-07-03 22:00:00,153.04,153.26,152.87,153.03,25624.52
2025-07-03 22:15:00,153.03,153.08,152.68,152.68,21996.444
2025-07-03 22:30:00,152.69,152.85,152.68,152.71,7300.541
2025-07-03 22:45:00,152.72,152.98,152.59,152.96,11615.011
2025-07-03 23:00:00,152.96,153.07,152.5,152.6,9625.541
2025-07-03 23:15:00,152.59,152.62,152.25,152.39,12128.645
2025-07-03 23:30:00,152.39,152.5,152.17,152.26,6248.359
2025-07-03 23:45:00,152.27,152.41,152.12,152.36,8618.23
2025-07-04 00:00:00,152.35,152.84,152.14,152.64,29902.63
2025-07-04 00:15:00,152.64,152.65,152.05,152.07,10188.004
2025-07-04 00:30:00,152.06,152.63,152.06,152.48,12808.363
2025-07-04 00:45:00,152.48,152.82,152.08,152.42,11898.406
