datetime,open,high,low,close,volume
2025-07-04 00:00:00,152.35,153.88,145.22,147.7,2308086.736
2025-07-05 00:00:00,147.69,148.7,145.9,147.55,1173963.86
2025-07-06 00:00:00,147.55,153.89,146.78,151.86,2486859.718
2025-07-07 00:00:00,151.86,153.6,147.7,148.88,2174727.723
2025-07-08 00:00:00,148.89,152.88,147.85,151.67,2712869.323
2025-07-09 00:00:00,151.68,157.93,150.53,157.05,2907219.748
2025-07-10 00:00:00,157.06,165.43,155.64,164.34,3428382.349
2025-07-11 00:00:00,164.33,168.2,159.54,162.93,4354179.713
2025-07-12 00:00:00,162.92,163.9,157.74,160.69,2043211.942
2025-07-13 00:00:00,160.7,164.19,159.63,161.15,1929745.851
2025-07-14 00:00:00,161.15,168.65,160.61,162.21,3973706.533
2025-07-15 00:00:00,162.21,164.26,157.23,163.98,3665295.753
2025-07-16 00:00:00,163.98,176.0,161.51,173.63,5020288.123
2025-07-17 00:00:00,173.62,178.19,168.71,175.87,4491555.727
2025-07-18 00:00:00,175.88,184.67,173.24,177.28,5191853.168
2025-07-19 00:00:00,177.28,178.61,174.0,176.96,2059315.008
2025-07-20 00:00:00,176.97,183.66,176.33,181.43,3694854.915
2025-07-21 00:00:00,181.44,199.28,178.25,195.72,6495907.179
2025-07-22 00:00:00,195.72,206.3,193.75,205.7,8635627.173
2025-07-23 00:00:00,205.7,205.75,183.97,189.4,5548137.499
2025-07-24 00:00:00,189.4,191.87,179.21,182.87,5217064.871
2025-07-25 00:00:00,182.88,186.85,175.63,186.76,4481310.44
2025-07-26 00:00:00,186.75,189.78,184.29,184.88,1773453.875
2025-07-27 00:00:00,184.89,190.7,184.53,188.64,2233060.133
2025-07-28 00:00:00,188.64,195.26,182.16,183.11,4067872.127
2025-07-29 00:00:00,183.1,186.68,178.3,181.48,2541912.036
2025-07-30 00:00:00,181.47,182.56,170.29,177.77,3297250.187
2025-07-31 00:00:00,177.77,182.7,171.44,172.22,2624841.783
2025-08-01 00:00:00,172.22,172.26,159.2,162.71,4317529.315
2025-08-02 00:00:00,162.71,165.3,155.83,158.48,2208175.075
2025-08-03 00:00:00,158.49,163.14,156.28,161.97,2297909.311
2025-08-04 00:00:00,161.98,169.8,161.26,169.55,2688954.158
