datetime,open,high,low,close,volume
2025-07-10 08:00:00,15.8553,16.0,15.7582,15.9898,112755.809631
2025-07-10 12:00:00,15.9898,16.0,15.75,15.752,92205.859217
2025-07-10 16:00:00,15.752,16.4652,15.752,16.4201,161087.874762
2025-07-10 20:00:00,16.4201,16.79,16.28,16.6211,157242.388164
2025-07-11 00:00:00,16.6211,17.1,16.3407,16.9423,269187.530648
2025-07-11 04:00:00,16.9423,17.4161,16.9347,17.208,305025.305061
2025-07-11 08:00:00,17.208,17.4,17.0,17.2007,200195.376255
2025-07-11 12:00:00,17.2007,18.16,17.169,17.5022,392169.804372
2025-07-11 16:00:00,17.5022,18.5,17.3792,18.3999,356651.618868
2025-07-11 20:00:00,18.3999,18.4,18.0,18.0377,9341.536251
2025-07-12 00:00:00,18.0377,18.0599,17.2,17.6171,165478.226788
2025-07-12 04:00:00,17.6171,17.8,17.1001,17.4499,192840.895279
2025-07-12 08:00:00,17.4499,17.7669,17.2643,17.6489,180490.398089
2025-07-12 12:00:00,17.6489,17.6594,16.8,16.9998,198470.930711
2025-07-12 16:00:00,16.9998,17.4488,16.8064,17.3409,97810.599367
2025-07-12 20:00:00,17.3409,17.3409,17.0,17.2676,8576.54941
2025-07-13 00:00:00,17.2676,17.5507,17.0232,17.4,66626.098437
2025-07-13 04:00:00,17.4,17.6187,17.259,17.5847,88693.675608
2025-07-13 08:00:00,17.5847,17.59,17.085,17.5451,95153.457803
2025-07-13 12:00:00,17.5451,17.8,17.5,17.6987,172196.395178
2025-07-13 16:00:00,17.6987,17.8999,17.51,17.635,87867.219016
2025-07-13 20:00:00,17.635,17.8376,17.2401,17.5907,28728.567242
2025-07-14 00:00:00,17.5907,18.0,17.4016,17.9119,106422.108844
2025-07-14 04:00:00,17.9119,18.3,17.7245,18.23,358623.113026
2025-07-14 08:00:00,18.23,18.3,17.9001,18.2084,228637.251996
2025-07-14 12:00:00,18.2084,18.25,17.5,17.5001,168557.787419
2025-07-14 16:00:00,17.5001,17.7545,17.0501,17.6013,202379.511228
2025-07-14 20:00:00,17.6013,17.6077,17.193,17.4481,20751.951427
2025-07-15 00:00:00,17.4481,17.4481,16.5595,16.8,123320.690013
2025-07-15 04:00:00,16.8,17.1972,16.6245,16.8821,215916.364794
2025-07-15 08:00:00,16.8821,17.0,16.65,16.9991,112468.960211
2025-07-15 12:00:00,16.9991,17.2996,16.7773,17.1541,115453.246453
2025-07-15 16:00:00,17.1541,17.6848,17.0,17.1086,116438.173696
2025-07-15 20:00:00,17.1086,17.5187,17.0,17.5187,39267.309223
2025-07-16 00:00:00,17.5187,17.73,17.2065,17.279,63163.859268
2025-07-16 04:00:00,17.279,17.72,17.2487,17.7129,138360.388116
2025-07-16 08:00:00,17.7129,17.85,17.4718,17.6153,125838.050303
2025-07-16 12:00:00,17.6153,18.1,17.5,17.7443,192738.234649
2025-07-16 16:00:00,17.7443,18.4,17.7434,18.331,277915.954969
2025-07-16 20:00:00,18.331,19.3496,18.1675,18.5526,314624.047446
2025-07-17 00:00:00,18.5526,19.0863,18.0001,18.3109,186065.417934
2025-07-17 04:00:00,18.3109,18.8441,18.0674,18.5352,227535.036401
2025-07-17 08:00:00,18.5352,19.0,18.498,18.8998,246701.927181
2025-07-17 12:00:00,18.8998,19.1,18.4702,18.91,307536.815614
2025-07-17 16:00:00,18.91,19.07,18.5,18.6847,180865.412424
2025-07-17 20:00:00,18.6847,18.6847,18.2802,18.4048,29643.61407
2025-07-18 00:00:00,18.4048,20.8832,18.4048,20.7965,580330.139644
2025-07-18 04:00:00,20.7965,21.8,20.35,20.9635,1043764.802405
2025-07-18 08:00:00,20.9635,21.2439,20.4992,21.0,373930.983774
2025-07-18 12:00:00,21.0,22.4453,20.5,21.0,692136.108858
2025-07-18 16:00:00,21.0,21.4405,20.5811,20.7001,284182.593161
2025-07-18 20:00:00,20.7001,21.1587,20.3,20.8801,66560.282137
2025-07-19 00:00:00,20.8801,22.2281,20.8692,21.9449,267915.695914
2025-07-19 04:00:00,21.9449,22.8,21.9449,22.3002,452750.150998
2025-07-19 08:00:00,22.3002,22.75,21.6243,21.6265,326017.191753
2025-07-19 12:00:00,21.6265,21.9512,21.1217,21.2322,233597.113854
2025-07-19 16:00:00,21.2322,21.3579,18.3,19.5801,1530078.249431
2025-07-19 20:00:00,19.5801,20.9999,19.1501,20.9489,190143.718162
2025-07-20 00:00:00,20.9489,21.95,20.4428,21.786,353455.513936
2025-07-20 04:00:00,21.786,22.1999,21.0314,21.6625,343846.231023
2025-07-20 08:00:00,21.6625,21.882,21.1467,21.4546,212749.797346
2025-07-20 12:00:00,21.4546,21.8,21.0,21.1605,273543.825367
2025-07-20 16:00:00,21.1605,23.1,21.1605,22.9089,700410.967482
2025-07-20 20:00:00,22.9089,23.8,22.5,23.4037,236261.209991
2025-07-21 00:00:00,23.4037,23.6958,22.5,23.0,219092.946974
2025-07-21 04:00:00,23.0,24.0,22.8131,23.486,495297.664772
2025-07-21 08:00:00,23.486,23.9915,23.0297,23.7288,306722.150301
2025-07-21 12:00:00,23.7288,24.5,23.122,24.1753,429617.818298
2025-07-21 16:00:00,24.1753,24.7,23.1001,23.455,569831.420361
2025-07-21 20:00:00,23.455,24.0306,23.1377,23.4993,147105.353712
2025-07-22 00:00:00,23.4993,23.86,22.5649,22.8999,237043.498126
2025-07-22 04:00:00,22.8999,23.3847,22.1977,23.181,405458.524589
2025-07-22 08:00:00,23.181,23.3992,22.525,23.0024,223116.88215
2025-07-22 12:00:00,23.0024,23.2421,22.5,23.1345,155887.468867
2025-07-22 16:00:00,23.1345,23.5,22.6,22.6,145882.437026
2025-07-22 20:00:00,22.6,23.3682,22.6,23.3,20063.750327
2025-07-23 00:00:00,23.3,23.3746,22.62,22.8225,93597.355761
2025-07-23 04:00:00,22.8225,23.167,22.5,22.7417,198000.80342
2025-07-23 08:00:00,22.7417,22.7975,22.05,22.3089,331281.064847
2025-07-23 12:00:00,22.3089,22.4663,21.0601,21.677,432775.270934
2025-07-23 16:00:00,21.677,21.9682,21.0,21.33,244062.179137
2025-07-23 20:00:00,21.33,21.5,20.5,21.3632,95963.385037
2025-07-24 00:00:00,21.3632,21.8898,21.0,21.308,107535.524927
2025-07-24 04:00:00,21.308,21.5444,19.5977,20.7722,389600.202109
2025-07-24 08:00:00,20.7722,21.21,20.4237,21.0945,149212.508027
2025-07-24 12:00:00,21.0945,21.6499,20.525,20.8564,157081.2178
2025-07-24 16:00:00,20.8564,21.4519,20.5,21.0701,120237.437869
2025-07-24 20:00:00,21.0701,21.3,20.5,20.5,43665.771102
2025-07-25 00:00:00,20.5,20.6529,19.65,19.7713,123267.197328
2025-07-25 04:00:00,19.7713,20.3298,19.65,19.7548,153324.870512
2025-07-25 08:00:00,19.7548,20.5757,19.7411,20.1938,99840.195601
2025-07-25 12:00:00,20.1938,20.5557,19.6,19.9197,129028.369621
2025-07-25 16:00:00,19.9197,20.3529,19.6595,20.2099,94425.200919
2025-07-25 20:00:00,20.2099,20.9358,20.0134,20.8216,38312.534548
2025-07-26 00:00:00,20.8216,20.9,20.3467,20.8,53250.145593
2025-07-26 04:00:00,20.8,21.0174,20.5949,20.9446,111385.005097
2025-07-26 08:00:00,20.9446,21.16,20.7053,20.7755,75905.249617
2025-07-26 12:00:00,20.7755,21.2231,20.7054,20.908,85117.649156
2025-07-26 16:00:00,20.908,21.2781,20.7582,21.0,71102.237625
2025-07-26 20:00:00,21.0,21.1533,20.7,20.7929,29704.41619
2025-07-27 00:00:00,20.7929,21.1503,20.7,21.1,53635.187915
2025-07-27 04:00:00,21.1,21.4,20.85,20.95,111090.309112
2025-07-27 08:00:00,20.95,20.9689,20.6999,20.7001,64323.399808
2025-07-27 12:00:00,20.7001,20.9967,20.6,20.9357,73688.213859
