datetime,open,high,low,close,volume
2025-07-04 00:00:00,2591.26,2603.17,2474.24,2508.04,452593.02
2025-07-05 00:00:00,2508.04,2529.81,2487.95,2516.41,157198.0958
2025-07-06 00:00:00,2516.42,2605.0,2503.5,2570.35,277593.6319
2025-07-07 00:00:00,2570.35,2590.57,2512.0,2542.29,315707.5272
2025-07-08 00:00:00,2542.3,2628.21,2523.59,2615.25,370915.7321
2025-07-09 00:00:00,2615.25,2795.74,2589.78,2768.74,686119.3772
2025-07-10 00:00:00,2768.74,3000.0,2755.5,2951.29,951896.07
2025-07-11 00:00:00,2951.29,3040.15,2913.75,2958.22,906839.1689
2025-07-12 00:00:00,2958.21,2979.78,2903.85,2943.28,348884.8877
2025-07-13 00:00:00,2943.29,3020.31,2936.49,2972.03,357333.5016
2025-07-14 00:00:00,2972.03,3083.0,2962.81,3013.62,815552.6496
2025-07-15 00:00:00,3013.61,3144.14,2932.46,3137.89,863583.7377
2025-07-16 00:00:00,3137.9,3425.0,3101.0,3371.35,1135950.5831
2025-07-17 00:00:00,3371.35,3523.44,3310.77,3476.87,974065.8264
2025-07-18 00:00:00,3476.88,3673.84,3458.68,3546.92,1163823.3977
2025-07-19 00:00:00,3546.92,3608.3,3506.79,3592.01,381791.9213
2025-07-20 00:00:00,3592.0,3824.56,3579.13,3756.69,852356.5533
2025-07-21 00:00:00,3756.69,3860.0,3701.01,3762.33,812074.0534
2025-07-22 00:00:00,3762.32,3798.65,3616.54,3746.21,870127.3864
2025-07-23 00:00:00,3746.21,3764.2,3527.0,3628.29,800259.4025
2025-07-24 00:00:00,3628.29,3771.0,3502.85,3706.94,749459.495
2025-07-25 00:00:00,3706.95,3747.0,3573.76,3724.96,764606.7261
2025-07-26 00:00:00,3724.97,3793.0,3697.66,3741.1,407259.7024
2025-07-27 00:00:00,3741.11,3879.82,3731.0,3872.1,457352.4605
2025-07-28 00:00:00,3872.11,3941.0,3754.0,3799.0,620994.7463
2025-07-29 00:00:00,3799.0,3886.44,3716.04,3793.79,584210.4393
2025-07-30 00:00:00,3793.79,3834.03,3677.65,3810.0,525424.9003
2025-07-31 00:00:00,3810.0,3878.67,3684.33,3698.39,516088.4503
2025-08-01 00:00:00,3698.39,3724.02,3431.75,3488.2,783869.1517
2025-08-02 00:00:00,3488.21,3537.69,3368.29,3393.94,494195.7094
2025-08-03 00:00:00,3393.94,3521.79,3354.28,3496.74,296347.6758
2025-08-04 00:00:00,3496.75,3736.73,3490.73,3720.99,463349.9861
2025-08-05 00:00:00,3720.99,3722.24,3546.0,3612.0,489070.9589
2025-08-06 00:00:00,3612.01,3698.6,3564.19,3683.31,365309.9205
2025-08-07 00:00:00,3683.31,3927.77,3647.63,3910.31,631678.9872
2025-08-08 00:00:00,3910.3,4071.0,3880.0,4009.5,723300.0109
2025-08-09 00:00:00,4009.51,4326.2,4006.63,4260.62,691932.1048
2025-08-10 00:00:00,4260.63,4332.6,4153.07,4250.57,494843.8105
2025-08-11 00:00:00,4250.58,4366.46,4166.77,4223.22,722664.04
2025-08-12 00:00:00,4223.22,4639.7,4219.04,4590.52,885288.0652
2025-08-13 00:00:00,4590.52,4783.85,4564.33,4749.3,925931.4988
2025-08-14 00:00:00,4749.31,4788.0,4451.33,4546.84,1265449.0453
2025-08-15 00:00:00,4546.84,4672.67,4368.0,4439.47,880409.2591
